timestamp,price1,size1,ticks1,change1,price2,size2,ticks2,change2,roc_1,roc_5,roc_15,spread
10:57:07,337.3628571428572,1288,21,1.1006786761901486,275.8611925925926,1344,27,1.4717896919827465,0,-0.026288260650122963,-0.061141444823414215,-0.37111101579259786
10:57:08,337.3628571428572,0,0,1.1006786761901486,275.89,3,1,1.48238610519528,-0.010596413212533573,-0.036884673862656536,-0.07173785803594779,-0.38170742900513144
10:57:09,337.3628571428572,0,0,1.1006786761901486,275.88,90,1,1.4787077411333314,0.003678364061948658,-0.03320630980070788,-0.06805949397399913,-0.3780290649431828
10:57:10,337.40357499999993,3835,28,1.1128809767819643,275.87955000000005,639,16,1.4785422147505642,0.016046191036531487,-0.02083848282612505,-0.0556916669994163,-0.36566123796859995
10:57:11,337.4280571428572,1091,7,1.120217769217502,275.9075,349,6,1.4888232423037113,0.013101955918922048,-0.023782717943734488,-0.05863590211702574,-0.3686054730862094
10:57:12,337.4422222222222,543,9,1.1244627508655474,275.9142785714286,315,14,1.491316647657139,0.01485353221353991,-0.022031141649116626,-0.05688432582240788,-0.3668538967915915
10:57:13,337.46185,1424,14,1.1303447903735409,275.92,3,1,1.493421197381147,0.0186310219975252,-0.018253651865131337,-0.05310683603842259,-0.36307640700760624
10:57:14,337.46500000000003,410,2,1.1312887802974099,275.922,311,5,1.494156870193541,0.018839339109000264,-0.018045334753656272,-0.052898518926947524,-0.3628680898961312
10:57:15,337.4767595238093,3782,42,1.1348128666419839,275.9307625,403,8,1.4973800367028225,0.01914025894429283,-0.017744414918363705,-0.052597599091654956,-0.3625671700608386
10:57:16,337.46505,201,2,1.1313037642644517,275.93224,1352,5,1.4979235149929628,0.015087678276620275,-0.02179699558603626,-0.05665017975932751,-0.36661975072851116
10:57:17,337.4816111111111,630,9,1.1362667871269563,275.94862857142857,263,7,1.5039518282099298,0.01402238792215793,-0.022862285940498606,-0.05771547011378986,-0.3676850410829735
10:57:18,337.48873636363635,839,11,1.1384020781075488,275.95,104,2,1.5044562895669933,0.015653217545686937,-0.0212314563169696,-0.05608464049026085,-0.3660542114594445
10:57:19,337.4192090909091,439,11,1.117566190841349,275.9515714285714,378,7,1.5050343182052983,-0.005760698358817873,-0.04264537222147441,-0.07749855639476566,-0.3874681273639493
10:57:20,337.5163421052633,2439,38,1.146674948563647,275.99172580645165,4661,62,1.5198045602577708,0.008577817311007596,-0.02830685655164894,-0.06316004072494019,-0.37312961169412384
10:57:21,337.5520785714286,1061,14,1.1573844291905286,275.99666666666667,73,3,1.5216219885227749,0.01746986967288522,-0.019414804189771317,-0.05426798836306257,-0.3642375593322462
10:57:22,337.54794999999996,958,8,1.1561471816258977,276.0004166666667,2205,12,1.523001375046016,0.014853235585013058,-0.022031438277643478,-0.05688462245093473,-0.3668541934201184
10:57:23,337.5312499999999,1765,16,1.1511425366326742,275.99,190,3,1.519169745814809,0.013680219822996609,-0.023204454039659927,-0.05805763821295118,-0.36802720918213483
10:57:24,337.5025,800,6,1.1425267555815362,275.96175882352935,1239,17,1.5087816129551175,0.015452571631550116,-0.02143210223110642,-0.05628528640439767,-0.3662548573735813
10:57:25,337.51,6,2,1.1447743506383614,275.96285,142,6,1.509182987386607,0.01729879225688591,-0.019585881605770628,-0.05443906577906188,-0.36440863674824553
10:57:26,337.51874999999995,554,4,1.1473965448713157,275.9685,46,5,1.511261263081611,0.017842710794836236,-0.0190419630678203,-0.05389514724111155,-0.3638647182102952
10:57:27,337.5277999999999,956,15,1.1501086429065377,276.00722222222237,513,18,1.5255047061437765,0.006311365767892596,-0.03057330809476394,-0.06542649226805519,-0.37539606323723884
10:57:28,337.5427722222223,1951,18,1.1545955085941126,276.0236599999999,918,15,1.531551119247297,0.004751818351947046,-0.03213285551070949,-0.06698603968400074,-0.3769556106531844
10:57:29,337.5600000000001,460,16,1.1597583176839144,276.0393941176471,1714,17,1.5373387005372898,0.004127046151755964,-0.03275762771090057,-0.06761081188419182,-0.3775803828533755
10:57:30,337.5600000000001,0,0,1.1597583176839144,276.055,100,1,1.5430791122174965,-0.0016133655284507054,-0.03849803939110724,-0.0733512235643985,-0.38332079453358214
10:57:31,337.56042857142853,600,7,1.1598867516871147,276.0544,156,3,1.5428584103737721,-0.0012642296815259524,-0.03814890354418249,-0.07300208771747374,-0.3829716586866574
10:57:32,337.56303,1163,10,1.1606663460868456,276.04748,1563,10,1.5403129824429087,0.0020607926490683326,-0.034823881213588204,-0.06967706538687946,-0.3796466363560631
10:57:33,337.55125,325,4,1.157136123450909,276.05501999999996,1116,5,1.5430864689456019,-0.004242916489561432,-0.04112759035221797,-0.07598077452550922,-0.38595034549469287
10:57:34,337.546025,315,4,1.155570298894654,276.0725166666667,1328,6,1.549522379932682,-0.012244652032896708,-0.049129325895553244,-0.0839825100688445,-0.39395208103802815
10:57:35,337.543,34,1,1.1546637688884063,276.0774833333333,406,6,1.5513493007501058,-0.014978102856568087,-0.051862776719224624,-0.08671596089251588,-0.3966855318616995
10:57:36,337.53224999999986,2138,20,1.1514422159735773,276.0599833333333,450,6,1.5449121636416956,-0.011762518662986832,-0.04864719252564337,-0.08350037669893462,-0.39346994766811827
10:57:37,337.53,800,8,1.1507679374565623,276.0533666666667,203,3,1.5424783127540558,-0.010002946292362092,-0.04688762015501863,-0.08174080432830988,-0.39171037529749353
10:57:38,337.52678421052616,1919,19,1.1498042317865436,276.0707,658,7,1.5488541437947543,-0.01734248300307928,-0.054227156865735815,-0.08908034103902707,-0.3990499120082107
10:57:39,337.5175,81,2,1.1470219456951867,276.07382,268,5,1.5500017933820922,-0.021272418681774097,-0.05815709254443063,-0.09301027671772188,-0.40297984768690553
10:57:40,337.51545,70,2,1.1464076030463215,276.0656470588235,1530,17,1.5469954880716847,-0.018880456020231806,-0.05576512988288834,-0.0906183140561796,-0.40058788502536324
10:57:41,337.5039285714286,1088,14,1.142954868925708,276.05783333333335,491,3,1.5441213153683861,-0.019459017437546633,-0.05634369130020317,-0.09119687547349442,-0.40116644644267807
10:57:42,337.51539230769237,2533,13,1.146390313853598,276.05001111111113,1104,9,1.5412440172577058,-0.01314627439897631,-0.050030948261632846,-0.0848841324349241,-0.39485370340410775
10:57:43,337.5262,141,4,1.1496291559611163,276.0748,386,10,1.5503622730601525,-0.019025688093904813,-0.05591036195656135,-0.0907635461298526,-0.40073311709903625
